,record_id,user_id,datetime,current_pb,ever_pb,final_time,pps,inputs,score,pieces_placed,singles,doubles,triples,quads,all_clears,finesse_faults,finesse_perf
388,66c8c45eeb0f855f9060b3d2,62a51397bf6ce5ce2e84b6cd,2024-08-23T17:18:22.353Z,False,False,15033.333333333334,6.718403547671841,304,10783,101,9,6,1,4,0,3,99
389,66c89f746c1d2b5b651cc06c,62a51397bf6ce5ce2e84b6cd,2024-08-23T14:40:52.508Z,False,False,21788.333333333332,4.636572302983932,324,45918,101,14,11,0,1,10,0,101
390,66c89e27ca989c75e3a238d1,62a51397bf6ce5ce2e84b6cd,2024-08-23T14:35:19.701Z,False,False,49700,2.816901408450704,466,38237,140,0,0,0,0,0,0,140
391,66c7ad9736524d56bf8f2857,62a51397bf6ce5ce2e84b6cd,2024-08-22T21:28:55.037Z,False,False,25586.666666666668,3.986970684039088,322,38401,102,18,5,1,2,8,6,99
392,66c7ab671daaaee5fc98b5ae,62a51397bf6ce5ce2e84b6cd,2024-08-22T21:19:35.573Z,False,False,26398.333333333332,3.828174352495262,316,37530,101,13,9,3,0,8,6,96
393,66c7aa60950090833dde139c,62a51397bf6ce5ce2e84b6cd,2024-08-22T21:15:12.532Z,False,False,16820,6.124876114965312,327,11663,103,9,2,1,6,0,8,96
394,66c7aa2c3f2f646ee6894593,62a51397bf6ce5ce2e84b6cd,2024-08-22T21:14:20.122Z,False,False,30368.333333333332,3.4577387486278814,327,45897,105,15,11,0,0,10,11,100
395,66c685c4eb0f307b2e0b1379,62a51397bf6ce5ce2e84b6cd,2024-08-22T00:26:44.951Z,False,False,39803.333333333336,3.5175879396984926,491,38321,140,0,0,0,0,0,3,138
396,66c3ce0b88f2e63a47a93d24,62a51397bf6ce5ce2e84b6cd,2024-08-19T22:58:19.989Z,False,False,28010,3.9642857142857144,373,33812,111,0,0,0,2,0,0,111
397,66c36350b6e44a753a7aed6f,62a51397bf6ce5ce2e84b6cd,2024-08-19T15:22:56.143Z,False,False,33195,3.2546459065796087,342,15155,108,0,0,0,10,0,3,107
398,66c362b64355171dd2b483fa,62a51397bf6ce5ce2e84b6cd,2024-08-19T15:20:22.723Z,False,False,17670,6.509433962264151,329,13569,115,1,0,1,9,0,0,115
399,66c27fe7fa85f81bf215447a,62a51397bf6ce5ce2e84b6cd,2024-08-18T23:12:39.771Z,False,False,22700,5.9471365638766525,467,38229,135,0,0,0,0,0,2,133
400,66c27daf88f2e63a47a908cd,62a51397bf6ce5ce2e84b6cd,2024-08-18T23:03:11.535Z,False,False,29185,4.5916619074814395,455,38175,134,0,0,0,0,0,1,133
401,66c273ca024b9a580d3c56a4,62a51397bf6ce5ce2e84b6cd,2024-08-18T22:20:58.117Z,True,True,13430,7.527950310559007,306,15710,101,6,5,0,6,1,0,101
402,66c26e35b6e44a753a7ac9b7,62a51397bf6ce5ce2e84b6cd,2024-08-18T21:57:09.518Z,False,False,19900,5.125628140703518,339,8168,102,40,0,0,0,0,13,94
403,66c26b7d589f3d6fb52c900c,62a51397bf6ce5ce2e84b6cd,2024-08-18T21:45:33.446Z,False,False,13795,7.327690447400242,283,13949,101,1,0,1,9,0,0,101
404,66c26b49e13d92d9c4fa0410,62a51397bf6ce5ce2e84b6cd,2024-08-18T21:44:41.158Z,False,False,18183.333333333332,5.774518790100825,327,8710,105,37,1,0,0,0,1,104
405,66c26ac1c50574b7d82393d7,62a51397bf6ce5ce2e84b6cd,2024-08-18T21:42:25.764Z,False,False,19976.666666666668,5.208681135225376,330,8532,104,40,0,0,0,0,4,103
406,66c267e1fa85f81bf21525e7,62a51397bf6ce5ce2e84b6cd,2024-08-18T21:30:09.658Z,False,False,42555,2.867215041128085,396,15354,122,0,0,0,10,0,5,119
407,66c218171c3f6eb59b8fcd57,62a51397bf6ce5ce2e84b6cd,2024-08-18T15:49:43.824Z,False,False,16326.666666666666,6.496424923391215,333,13801,106,3,3,0,8,0,1,105
408,66c214929b1f7cc613ec672b,62a51397bf6ce5ce2e84b6cd,2024-08-18T15:34:42.311Z,False,False,15350,6.644951140065147,303,12723,102,7,1,1,7,0,0,102
409,66c20108e13d92d9c4f9f506,62a51397bf6ce5ce2e84b6cd,2024-08-18T14:11:20.800Z,False,False,40701.666666666664,3.3169533169533167,448,35834,135,1,0,0,1,0,0,135
410,66c120b288f2e63a47a8d180,62a51397bf6ce5ce2e84b6cd,2024-08-17T22:14:10.363Z,False,False,13955,7.311827956989248,307,11749,102,2,7,0,6,0,0,102
411,66c11f7a60bb649b9197dcb4,62a51397bf6ce5ce2e84b6cd,2024-08-17T22:08:58.788Z,False,False,23960,5.594989561586639,465,38164,134,0,0,0,0,0,4,132
412,66c1173960bb649b9197dbee,62a51397bf6ce5ce2e84b6cd,2024-08-17T21:33:45.858Z,False,False,16186.666666666666,6.302780638516992,280,10470,102,8,10,0,3,0,0,102
413,66c0f80f65262b57c852327c,62a51397bf6ce5ce2e84b6cd,2024-08-17T19:20:47.393Z,False,False,16755,6.029850746268656,266,14578,101,0,0,0,10,0,0,101
414,66c0f7cb0487d5d1ba3dc07e,62a51397bf6ce5ce2e84b6cd,2024-08-17T19:19:39.491Z,False,False,18600,5.43010752688172,281,14142,101,0,2,0,9,0,0,101
415,66c0f7992e263756deb48208,62a51397bf6ce5ce2e84b6cd,2024-08-17T19:18:49.094Z,False,False,20466.666666666668,4.98371335504886,287,13858,102,2,1,0,9,0,2,100
416,66bfeb39bc242006b88e31c6,62a51397bf6ce5ce2e84b6cd,2024-08-17T00:13:45.720Z,False,False,30255,4.56198347107438,472,38262,138,0,0,0,0,0,4,135
417,66bfe51108883840819f4337,62a51397bf6ce5ce2e84b6cd,2024-08-16T23:47:29.029Z,False,False,18011.666666666668,6.166666666666667,321,13298,111,2,3,0,8,0,1,110
418,66bfa0762ea35af5214f5801,62a51397bf6ce5ce2e84b6cd,2024-08-16T18:54:46.503Z,False,False,65216.666666666664,1.5946843853820598,122,10864,104,27,6,0,0,1,11,95
419,66bf907a154b11326298280d,62a51397bf6ce5ce2e84b6cd,2024-08-16T17:46:34.957Z,False,False,68383.33333333333,1.5062149646600047,133,7234,103,25,7,0,0,0,16,88
420,66bf7f4e38a3a8b9143045f7,62a51397bf6ce5ce2e84b6cd,2024-08-16T16:33:18.418Z,False,False,17825,5.668849391955098,302,13942,101,2,1,0,9,0,0,101
421,66bf730b6789c7039c0d706b,62a51397bf6ce5ce2e84b6cd,2024-08-16T15:40:59.323Z,False,False,17950,5.84958217270195,320,13739,105,2,1,0,9,0,2,103
422,66bf7174c550d96566a0a715,62a51397bf6ce5ce2e84b6cd,2024-08-16T15:34:12.632Z,False,False,19895,5.129924559932943,305,16230,102,3,3,1,7,1,7,101
423,66bf7141c550d96566a0a70b,62a51397bf6ce5ce2e84b6cd,2024-08-16T15:33:21.217Z,False,False,16903.333333333332,6.21301775147929,311,11864,105,5,3,0,7,0,0,105
424,66bf70f79a8794c29aaeb131,62a51397bf6ce5ce2e84b6cd,2024-08-16T15:32:07.128Z,False,False,21011.666666666668,5.095238095238095,347,10913,107,6,4,1,6,0,2,105
425,66bf70d85f9a11310deed572,62a51397bf6ce5ce2e84b6cd,2024-08-16T15:31:36.901Z,False,False,17390.000000000004,6.0402684563758395,313,14580,105,1,0,1,9,0,0,105
426,66bf70a12cec582c22851a86,62a51397bf6ce5ce2e84b6cd,2024-08-16T15:30:41.726Z,False,False,17796.666666666668,5.6794751640112455,284,16651,101,2,1,0,8,0,1,100
427,66bf707100e2b7b53f8b6832,62a51397bf6ce5ce2e84b6cd,2024-08-16T15:29:53.812Z,False,False,17996.666666666668,5.727525486561631,303,13548,103,2,0,2,8,0,0,103
428,66bf7054c550d96566a0a6e2,62a51397bf6ce5ce2e84b6cd,2024-08-16T15:29:24.481Z,False,False,20676.666666666668,5.177419354838709,328,12876,107,2,3,0,8,0,9,101
429,66bf703a5a6e1826313f21f9,62a51397bf6ce5ce2e84b6cd,2024-08-16T15:28:58.679Z,False,False,22403.333333333332,5.044642857142858,366,12376,113,5,6,0,6,0,11,108
430,66bd397fb6caaf1614c12e46,62a51397bf6ce5ce2e84b6cd,2024-08-14T23:10:55.021Z,False,False,17953.333333333332,6.183844011142061,326,14516,111,0,1,1,9,0,2,110
431,66bd3961b6caaf1614c12e42,62a51397bf6ce5ce2e84b6cd,2024-08-14T23:10:25.909Z,False,False,27121.666666666668,5.052243392747387,471,38293,137,0,0,0,0,0,1,136
432,66bd225705b53a00c4e6b7a8,62a51397bf6ce5ce2e84b6cd,2024-08-14T21:32:07.443Z,False,False,67933.33333333333,1.5014720314033365,135,9302,102,16,3,2,3,0,6,96
433,66bcd80e58d332e3e57aaab1,62a51397bf6ce5ce2e84b6cd,2024-08-14T16:15:10.045Z,False,False,20045,5.091514143094842,332,9637,102,21,4,2,1,0,3,100
434,66bcd7934a8ef66600efffe4,62a51397bf6ce5ce2e84b6cd,2024-08-14T16:13:07.134Z,False,False,39653.333333333336,3.0264817150063053,375,15459,120,0,0,0,10,0,17,115
435,66bcd54b4a8ef66600effb38,62a51397bf6ce5ce2e84b6cd,2024-08-14T16:03:23.942Z,False,False,28013.333333333332,5.0,482,38162,140,0,0,0,0,0,5,138
436,66bccfa9197ccccc57a19450,62a51397bf6ce5ce2e84b6cd,2024-08-14T15:39:21.514Z,False,False,16496.666666666668,6.248736097067745,304,12270,103,5,2,1,7,0,3,102
437,66bccf0105b53a00c4e6aecd,62a51397bf6ce5ce2e84b6cd,2024-08-14T15:36:33.270Z,False,False,41386.666666666664,2.8272251308900525,364,15390,117,0,0,0,10,0,0,117
438,66bcce6ea8e7b3369fc5e15a,62a51397bf6ce5ce2e84b6cd,2024-08-14T15:34:06.863Z,False,False,54480,2.258261933904529,400,15746,123,0,0,0,10,0,1,122
439,66bcccccadc573c613ab73e7,62a51397bf6ce5ce2e84b6cd,2024-08-14T15:27:08.996Z,False,False,37561.666666666664,2.982689747003995,337,15287,112,0,0,0,10,0,0,112
440,66bccb7c197ccccc57a193ba,62a51397bf6ce5ce2e84b6cd,2024-08-14T15:21:32.058Z,False,False,30638.333333333332,3.2970620239390644,299,15135,101,0,0,0,10,0,2,100
441,66bccb3d899f63ef3f2f02fd,62a51397bf6ce5ce2e84b6cd,2024-08-14T15:20:29.577Z,False,False,51266.666666666664,2.3211963589076725,389,15302,119,0,0,0,10,0,6,115
442,66bcc9b64a8ef66600efe11d,62a51397bf6ce5ce2e84b6cd,2024-08-14T15:13:58.871Z,False,False,52215,2.126436781609195,362,15217,111,0,0,0,10,0,9,106
443,66bbd34a899f63ef3f2ee7a9,62a51397bf6ce5ce2e84b6cd,2024-08-13T21:42:34.863Z,False,False,14976.666666666666,6.881959910913141,294,11172,103,8,5,2,4,0,2,101
444,66bbc157abe7e92ca8c2e9b8,62a51397bf6ce5ce2e84b6cd,2024-08-13T20:25:59.172Z,False,False,16793.333333333332,6.196623634558093,302,13456,104,2,3,0,8,0,0,104
445,66bbc0b405b53a00c4e69107,62a51397bf6ce5ce2e84b6cd,2024-08-13T20:23:16.183Z,False,False,13816.666666666666,7.382388419782871,322,13560,102,2,1,0,9,0,0,102
446,66bbb8fca8e7b3369fc5ce0b,62a51397bf6ce5ce2e84b6cd,2024-08-13T19:50:20.344Z,False,False,26168.333333333332,5.082802547770701,445,14454,133,0,0,0,10,0,2,132
447,66bba00ab34f9ec39a86e8f6,62a51397bf6ce5ce2e84b6cd,2024-08-13T18:03:54.888Z,False,False,31901.666666666668,4.263322884012539,474,14523,136,0,0,0,10,0,11,130
448,66bb73d805b53a00c4e6887c,62a51397bf6ce5ce2e84b6cd,2024-08-13T14:55:20.590Z,False,False,17745,5.695488721804511,326,8456,101,40,0,0,0,0,2,100
449,66ba8eba43226ad06df3b4e3,62a51397bf6ce5ce2e84b6cd,2024-08-12T22:37:46.602Z,False,False,26478.333333333332,5.138539042821159,460,38274,136,0,0,0,0,0,2,135
450,66ba51a22088409ea41007d9,62a51397bf6ce5ce2e84b6cd,2024-08-12T18:17:06.803Z,False,False,22120,4.702336096458176,323,8516,104,40,0,0,0,0,6,102
451,66ba3bfc739b842d0bbb84f5,62a51397bf6ce5ce2e84b6cd,2024-08-12T16:44:44.350Z,False,False,15245,6.63019693654267,314,10484,101,17,2,1,4,0,5,100
452,66ba3a9b58d332e3e57a61ec,62a51397bf6ce5ce2e84b6cd,2024-08-12T16:38:51.824Z,False,False,14516.666666666666,6.957520091848449,296,13331,101,4,2,0,8,0,0,101
453,66ba38aa899f63ef3f2ebb49,62a51397bf6ce5ce2e84b6cd,2024-08-12T16:30:34.192Z,False,False,113913.33333333333,0.9394205443371378,382,15378,107,0,0,0,10,0,33,99
454,66ba37f605b53a00c4e66651,62a51397bf6ce5ce2e84b6cd,2024-08-12T16:27:34.988Z,False,False,37060,2.699055330634278,311,45158,100,17,8,1,1,10,10,96
455,66ba341e58d332e3e57a6133,62a51397bf6ce5ce2e84b6cd,2024-08-12T16:11:10.454Z,False,False,15650,6.645367412140575,323,12827,104,8,2,0,7,0,3,102
456,66b94767a8e7b3369fc5a1db,62a51397bf6ce5ce2e84b6cd,2024-08-11T23:21:11.352Z,False,False,16666.666666666668,6.119999999999999,304,11503,102,3,5,1,6,0,0,102
457,66b90664b6caaf1614c0b87a,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:43:48.133Z,False,False,17413.333333333332,6.379310344827586,328,14306,111,3,0,1,8,0,1,110
458,66b9059aabe7e92ca8c2a244,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:40:26.987Z,False,False,16930,6.0886699507389155,321,12454,103,6,1,1,7,0,7,100
459,66b90521197ccccc57a123c7,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:38:25.174Z,False,False,14278.333333333334,7.149532710280374,286,14765,102,0,0,0,10,0,2,100
460,66b904c8b6caaf1614c0b853,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:36:56.936Z,False,False,17538.333333333332,6.216730038022813,316,13628,109,0,4,0,8,0,2,107
461,66b90440b993016887ad0540,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:34:40.008Z,False,False,15245,6.63019693654267,303,10080,101,9,6,1,4,0,2,99
462,66b902836ef5fb38ba93bf3e,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:27:15.330Z,False,False,19705,5.126903553299493,328,9473,101,19,5,1,2,0,5,99
463,66b90252b993016887ad051c,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:26:26.687Z,False,False,18798.333333333332,5.377107364685004,292,11802,101,6,5,0,6,0,0,101
464,66b9023bb34f9ec39a86a299,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:26:03.879Z,False,False,19220,5.411968777103209,306,12426,104,2,7,0,6,0,1,103
465,66b9021e58d332e3e57a4190,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:25:34.725Z,False,False,18451.666666666668,5.4742547425474255,297,11551,101,5,4,1,6,0,0,101
466,66b90206899f63ef3f2e9a1b,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:25:10.662Z,False,False,17209.999999999996,5.930232558139535,316,9257,102,12,6,4,1,0,4,99
467,66b901f1739b842d0bbb64e9,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:24:49.315Z,False,False,16083.333333333334,6.27979274611399,296,12098,101,5,2,1,7,0,5,98
468,66b901a5b6caaf1614c0b7e5,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:23:33.522Z,False,False,18845,5.469026548672566,305,12508,103,6,1,0,8,0,3,101
469,66b9018eb34f9ec39a86a286,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:23:10.310Z,False,False,19868.333333333332,5.134228187919463,320,9976,102,11,5,1,4,0,3,100
470,66b90176a8e7b3369fc59e0a,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:22:46.013Z,False,False,18878.333333333332,5.406360424028269,285,10649,102,11,5,1,4,0,1,101
471,66b9015e6ef5fb38ba93bf21,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:22:22.559Z,False,False,16233.333333333334,6.283367556468172,292,13098,102,3,1,1,8,0,2,100
472,66b900b0abe7e92ca8c2a1bf,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:19:28.890Z,False,False,23863.333333333332,4.486373165618448,314,11898,107,9,4,1,5,0,2,105
473,66b90085739b842d0bbb64d1,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:18:45.220Z,False,False,23088.333333333332,4.505415162454874,317,13475,104,0,1,2,8,0,10,102
474,66b9001b4a8ef66600e878cc,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:16:59.654Z,False,False,17175,6.0,304,11314,103,7,5,1,5,0,0,103
475,66b8ffbcb34f9ec39a86a245,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:15:24.430Z,False,False,15751.666666666666,6.476190476190476,312,13866,102,2,1,0,9,0,3,99
476,66b8ff8d739b842d0bbb64b9,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:14:37.022Z,False,False,18995,5.3731343283582085,305,11848,102,7,3,1,6,0,0,102
477,66b8ff7143226ad06df38d25,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:14:09.038Z,False,False,21251.666666666668,4.8,309,12097,102,2,5,0,7,0,0,102
478,66b8ff3f05b53a00c4e646ac,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:13:19.322Z,False,False,21418.333333333332,4.715953307392996,326,10544,101,11,3,1,5,0,6,97
479,66b8ff19197ccccc57a12331,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:12:41.576Z,False,False,24060,4.407484407484407,336,9926,106,26,2,0,2,0,1,105
480,66b8fee6899f63ef3f2e99df,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:11:50.936Z,False,False,22618.333333333332,4.554163596168018,311,9504,103,33,2,1,0,0,4,100
481,66b8fecaa8e7b3369fc59dce,62a51397bf6ce5ce2e84b6cd,2024-08-11T18:11:22.028Z,False,False,16590,6.21105527638191,301,12096,103,3,5,1,6,0,0,103
482,66b8ed5243226ad06df38b5b,62a51397bf6ce5ce2e84b6cd,2024-08-11T16:56:50.094Z,False,False,18316.666666666668,5.514103730664241,313,11200,101,7,3,1,6,0,2,100
483,66b7fee6b6caaf1614c09bbb,62a51397bf6ce5ce2e84b6cd,2024-08-10T23:59:34.715Z,False,False,25528.333333333332,4.075767472240366,303,8468,104,39,0,0,0,0,6,100
484,66b7fdb605b53a00c4e62c8f,62a51397bf6ce5ce2e84b6cd,2024-08-10T23:54:30.009Z,False,False,39228.333333333336,3.4934126646833827,474,14577,137,0,0,0,10,0,14,132
485,66b7f9a243226ad06df37236,62a51397bf6ce5ce2e84b6cd,2024-08-10T23:37:06.454Z,False,False,34163.333333333336,4.04099560761347,486,14297,138,2,0,0,10,0,7,137
486,66b6d3cf43226ad06df353e0,62a51397bf6ce5ce2e84b6cd,2024-08-10T02:43:27.451Z,False,False,26695,3.7851342910680823,280,8703,101,38,0,0,0,0,1,100
487,66b122fcf1a8a946b32c56b3,62a51397bf6ce5ce2e84b6cd,2024-08-05T19:07:40.657Z,False,False,15523.333333333334,6.509129967776584,276,13483,101,1,2,1,8,0,1,100
488,66b120f13ac5f41677cd87c9,62a51397bf6ce5ce2e84b6cd,2024-08-05T18:58:57.957Z,False,False,15951.666666666666,6.70846394984326,318,13995,107,3,1,0,9,0,2,105
489,66b11ecee2e8375451d91358,62a51397bf6ce5ce2e84b6cd,2024-08-05T18:49:50.769Z,False,False,17333.333333333332,6.057692307692308,300,12248,105,5,3,0,7,0,1,104
490,66b0f372c6bf996a05c97144,62a51397bf6ce5ce2e84b6cd,2024-08-05T15:44:50.307Z,False,False,18595,5.650224215246637,323,10913,105,10,7,0,4,0,3,102
491,66b0ee88871fe1093fb80d2c,62a51397bf6ce5ce2e84b6cd,2024-08-05T15:23:52.060Z,False,False,20086.666666666668,5.029045643153527,313,11614,101,8,4,0,6,0,6,98
492,66b0ed46475a3cddc83be58c,62a51397bf6ce5ce2e84b6cd,2024-08-05T15:18:30.576Z,False,False,17591.666666666668,5.800947867298579,288,12940,102,3,3,1,7,0,1,101
493,66b0ed163ac5f41677cd8255,62a51397bf6ce5ce2e84b6cd,2024-08-05T15:17:42.235Z,False,False,15900,6.415094339622641,291,12085,102,3,5,1,6,0,0,102
494,66b0ece531041ce140bbddf6,62a51397bf6ce5ce2e84b6cd,2024-08-05T15:16:53.655Z,False,False,20150,5.0124069478908195,275,14726,101,0,0,0,10,0,0,101
495,66b0eca93ac5f41677cd8249,62a51397bf6ce5ce2e84b6cd,2024-08-05T15:15:53.595Z,False,False,15640,6.460554371002132,291,14009,101,4,0,0,9,0,0,101
496,66b0ec3fe190b5da9c5c0288,62a51397bf6ce5ce2e84b6cd,2024-08-05T15:14:07.389Z,False,False,32288.333333333332,3.562209602478059,266,14060,115,0,0,0,10,0,0,115
497,66b0ec11871fe1093fb80cdc,62a51397bf6ce5ce2e84b6cd,2024-08-05T15:13:21.100Z,False,False,22830,4.9525200876552224,344,12444,113,5,2,1,7,0,9,108
498,66b0ebb10bc7f27abb3e3514,62a51397bf6ce5ce2e84b6cd,2024-08-05T15:11:45.196Z,False,False,30766.666666666668,3.315276273022752,251,14158,102,0,0,0,10,0,0,102
499,66afa2c231041ce140bbba81,62a51397bf6ce5ce2e84b6cd,2024-08-04T15:48:18.389Z,False,False,14625,6.841505131128848,286,15801,100,4,3,2,6,1,2,98
500,66afa2a331041ce140bbba7f,62a51397bf6ce5ce2e84b6cd,2024-08-04T15:47:47.807Z,False,False,16470,6.25506072874494,283,12149,103,3,2,3,6,0,0,103
501,66afa254f95c7f7770c8ef14,62a51397bf6ce5ce2e84b6cd,2024-08-04T15:46:28.543Z,False,False,18685,5.619982158786797,312,14442,105,3,0,1,8,0,1,104
502,66afa23ae2e8375451d8e9b1,62a51397bf6ce5ce2e84b6cd,2024-08-04T15:46:02.377Z,False,False,18070,5.977859778597786,321,13496,108,3,1,1,8,0,5,105
503,66afa1fa3d4516db8f0cfcc1,62a51397bf6ce5ce2e84b6cd,2024-08-04T15:44:58.599Z,False,False,17450,5.787965616045845,303,15680,101,4,1,2,5,0,1,100
504,66af3151e190b5da9c5bcdad,62a51397bf6ce5ce2e84b6cd,2024-08-04T07:44:17.322Z,False,False,18055,5.650969529085872,311,13027,102,5,2,1,7,0,7,99
505,66af3048f95c7f7770c8e1c6,62a51397bf6ce5ce2e84b6cd,2024-08-04T07:39:52.091Z,False,False,19420,5.201716738197424,309,13175,101,10,0,0,7,0,0,101
506,66af301ff1a8a946b32c1d21,62a51397bf6ce5ce2e84b6cd,2024-08-04T07:39:11.415Z,False,False,20371.666666666668,5.057283142389525,314,19944,103,3,0,1,6,0,0,103
507,66ae54536859b761cbf01441,62a51397bf6ce5ce2e84b6cd,2024-08-03T16:01:23.631Z,False,False,19756.666666666668,5.468354430379747,327,12767,108,4,4,0,7,0,12,102
508,66ae542c618f1fc058a58a59,62a51397bf6ce5ce2e84b6cd,2024-08-03T16:00:44.529Z,False,False,16825,6.124876114965312,293,11214,103,8,6,0,5,0,2,101
509,66ae54009839482e98e1aa2e,62a51397bf6ce5ce2e84b6cd,2024-08-03T16:00:00.757Z,False,False,16400,6.219512195121951,303,12446,102,2,5,0,7,0,1,101
510,66ae53ea93bcbfe6e335bf3a,62a51397bf6ce5ce2e84b6cd,2024-08-03T15:59:38.417Z,False,False,19816.666666666668,5.096719932716568,315,15379,101,4,3,0,6,0,3,98
511,66ae53cdf3088f2ec25cd6eb,62a51397bf6ce5ce2e84b6cd,2024-08-03T15:59:09.240Z,False,False,19213.333333333332,5.3125,321,9617,102,19,5,1,2,0,2,101
512,66ae538f8dbf290d86c49e7e,62a51397bf6ce5ce2e84b6cd,2024-08-03T15:58:07.787Z,False,False,20593.333333333332,4.955465587044535,320,12532,102,6,3,0,7,0,7,98
513,66ae537603e333326156a7b0,62a51397bf6ce5ce2e84b6cd,2024-08-03T15:57:42.274Z,False,False,15333.333333333334,6.58695652173913,292,9903,101,11,10,0,2,0,0,101
514,66ae5182618f1fc058a58a01,62a51397bf6ce5ce2e84b6cd,2024-08-03T15:49:22.834Z,False,False,16783.333333333332,6.077457795431975,285,12784,102,6,3,0,7,0,1,101
515,66ae5107618f1fc058a589eb,62a51397bf6ce5ce2e84b6cd,2024-08-03T15:47:19.079Z,False,False,16886.666666666668,6.159921026653505,325,13896,104,5,2,1,6,0,3,102
516,66ae50bf316499fe336aff27,62a51397bf6ce5ce2e84b6cd,2024-08-03T15:46:07.270Z,False,False,20048.333333333332,5.041597337770383,264,15352,101,0,1,0,9,0,0,101
517,66ae4e4a6859b761cbf01346,62a51397bf6ce5ce2e84b6cd,2024-08-03T15:35:38.456Z,False,False,16236.666666666666,6.529774127310061,305,12758,106,6,4,1,6,0,7,102
518,66ae4db9f3088f2ec25cd634,62a51397bf6ce5ce2e84b6cd,2024-08-03T15:33:13.246Z,False,False,15901.666666666666,6.415094339622641,314,13833,102,1,0,1,9,0,1,101
519,66adc208f3088f2ec25cc575,62a51397bf6ce5ce2e84b6cd,2024-08-03T05:37:12.614Z,False,False,82683.33333333333,1.2215279177585163,141,7384,101,19,8,0,1,0,9,93
520,66ad262493065281e70d2e00,62a51397bf6ce5ce2e84b6cd,2024-08-02T18:32:04.770Z,False,False,52380,2.5970719287078294,475,37704,136,0,0,0,1,0,22,131
521,66acb01a13ad4fb885c3574d,62a51397bf6ce5ce2e84b6cd,2024-08-02T10:08:26.622Z,False,False,23711.666666666668,5.69620253164557,474,38301,135,0,0,0,0,0,0,135
522,66acaf374ee14e51a4dd9f0e,62a51397bf6ce5ce2e84b6cd,2024-08-02T10:04:39.798Z,False,False,32095,3.8025974025974025,420,33348,122,0,0,0,2,0,3,120
523,66acad9342e792630f05516a,62a51397bf6ce5ce2e84b6cd,2024-08-02T09:57:39.926Z,False,False,29345,4.704545454545455,468,38253,138,0,0,0,0,0,1,137
524,66ac881d93065281e70d1a86,62a51397bf6ce5ce2e84b6cd,2024-08-02T07:17:49.370Z,False,False,39593.333333333336,2.677894736842105,245,14452,106,0,0,0,10,0,0,106
525,66ac7a98607ab3b654d4e635,62a51397bf6ce5ce2e84b6cd,2024-08-02T06:20:08.576Z,False,False,36633.333333333336,3.794358507734304,462,35259,139,3,1,0,0,0,4,136
526,66abd2ad7c7affeecc0509e8,62a51397bf6ce5ce2e84b6cd,2024-08-01T18:23:41.350Z,False,False,25175,5.245033112582782,430,33721,132,2,2,0,0,0,0,132
527,66abcfab347af339c4fd81a0,62a51397bf6ce5ce2e84b6cd,2024-08-01T18:10:51.447Z,False,False,36356.666666666664,3.7138927097661623,471,35199,135,4,0,0,0,0,9,132
528,66abce7942e792630f053984,62a51397bf6ce5ce2e84b6cd,2024-08-01T18:05:45.015Z,False,False,28616.666666666668,4.822364589400117,477,38338,138,0,0,0,0,0,5,135
529,66abcca1c59b9e5d3f975121,62a51397bf6ce5ce2e84b6cd,2024-08-01T17:57:53.097Z,False,False,28461.666666666668,4.745166959578207,454,38243,135,0,0,0,0,0,5,133
530,66abcc29c59b9e5d3f974fe6,62a51397bf6ce5ce2e84b6cd,2024-08-01T17:55:53.619Z,False,False,44091.666666666664,3.085066162570888,429,38358,136,0,0,0,0,0,0,136
531,66abcbc8a799b0f91d8724e4,62a51397bf6ce5ce2e84b6cd,2024-08-01T17:54:16.674Z,False,False,39860,3.437892095357591,468,38185,137,0,0,0,0,0,5,134
532,66a9f40b42e792630f0502c6,62a51397bf6ce5ce2e84b6cd,2024-07-31T08:21:31.233Z,False,False,43725,3.1109416698436902,457,38313,136,0,0,0,0,0,3,135
533,66a9f291a799b0f91d86ee9a,62a51397bf6ce5ce2e84b6cd,2024-07-31T08:15:13.539Z,False,False,14390,7.091541135573581,287,15022,102,8,3,3,4,1,1,101
